review,sentiment
"@Gianavel I don't know what is and isn't true, and that's the worst part right now.How do we share when we don't know? ",0
"@winterchick12 Thanks for clearing that up, I was getting pretty confused ",4
@justcallmetan trying to relax only one more week till vacation ,4
@Rowdyeh good evening. It's morning here ,4
Watching Wolverine ,4
@noelrodriguez get there 7/7 leave 7/9 so I don't think so hun haha. I already have tix for shrek... but I wanted to see somthin else ,4
"Meeting up with timmy boy @ pahntastics, then off to battlefielddrums ",4
@chiatola COME visit!!!! We miss you ,4
@JeanetteLim awee ! i feel bad for the snail and you ,0
In honor of the DMB Texas shows!  &quot;Too Much&quot;? http://twt.fm/89127,4
"@Minervity lol. Too modest. Well, whatever you're doing, keep it up! ",4
omggg im in maaad pain...? feel sooooo uncomfortable rite now !! ? swearrr..neva again !! ,0
@xtopher1974 Yes!  sometime... maybe Friday,4
"@therealhaz Wow, 12:30am? That's amazing, wish crazy stuff like that happened down here ",0
@RoshBerry absolutely no problem!  we had fun too right &quot;looking&quot; for the name..,4
Tink! Good morning tweethearts! Happy Birthday to me!! ,4
I will eventually update my profile with a pic ,4
@ChelsLuvsYou I love you too! ,4
@MathijsvdHurk Succes meneer ,4
@verbality Thank you!  We're glad you're enjoying our ice cream selection. ,4
*tear* just watched pasho leave ,0
at work bored ,0
@natalielealand afloat* that did fit when I wrote it ,0
WORLD OF WATERCRAFT SUCKS! Damn you Grand Thief Auto Four ,0
Medium is on!   ,4
WATCHED TWILIGHT FOR FIRST TIME LAST NIGHT   i am such a sucker for romance especially when there is a bad boy involved....,4
http://ilivemylifeforyou24.multiply.com fixing my multiply. ,4
"@ItsRomy Too bad, you could have shot his ass dead. No offense it's a personal thing, I'd just choose to have a chance should it happen ",4
@mcflyharry &lt;3 ,4
Internet explorer 6 doesn't like whatever changes were made to twitter. Can't click the reply button ,0
@jensenackless I already follow you but you aren't following me ,0
"Well,jesus is clean ",4
"played with the band tonight, what a rush.  Excellent!  And now that that's done I can drink more.  Woot!   ",4
Tennis pratice today  but i dont have to stay 4 the whole thing yay  lol,4
@swiftkaratechop yeah brian mattews does sound better hah ,4
@wriggy yeah although probably not on BGT  bugger,0
"@thoroughlygood About Ralphie-Walphie? Yes and no. Disappointed on Tuesday - the only qualifiers I liked were Malta, Turkey and Romania ",0
@DMB_ haha i didn't know what the gorge was so i had to google it-i must admit that it does look pretty insane! too bad its in washington ,0
@mitchelmusso HOW?? ,4
"something we both know ... =&gt; a song i just started to write and i'm already obsessed with it, thoug i just have 3 chords yet ",4
"Crap pianoing later again grrr.  Just chilling now. I think I'm done with all the hw, I still have a test to study!",0
@adnagam Get rid of this headache!! And finish the last package and post them  yours?,4
Ima on ma way to school now ,4
"Charlie Hunnam is damn hottt, too bad &quot;Sons of Anarchy&quot; isn't airing in Germany ",0
"http://twitteranalyzer.com tells u all sorts of stats abt ur followers. how many r online, who are most friendly 2 u  etc",4
"time to shower pregame and get ready, bday celebration + drinks + karaoke + club + my girls = TONIGHT  ",4
Really feelin this song!  ? http://blip.fm/~6h3v8,4
@MovieTFan: Well that is just completely lame. I'm sorry dude. ,0
@EricS576 Thank you! You know I really love 'BHB' ,4
so sad. the last titanic survivor died in hr sleep last night ,0
@dennishaysbert Caught it online....pretty awesome Tweet of the Week ,4
Good day. My SteamPulp outfit is coming along nicely ,4
"@HorneyMedia Tony that song does my head in..... P,P,P,P,Poker face......  been played too many times!!!    ",4
"Just don't remove me, you never know I may not make it back from this adventure ",0
"Ha, I mention drunk, then some drunken texts thing starts to follow me. Sorry, but I'm 100% sober. ",4
@supricky06 trip was wonderful! http://www.twitpic.com/6dp71 for paradise viewing. ,4
@shoinan As I've said before totally loved Lost Odyssey. Only current gen J-RPG that I've stuck with until the end. ,4
Our seasonal table   http://yfrog.com/0emhtbj,4
Let's go outback tonight. ,4
In English class. Today is okay so far ,4
Need to get to SF to watch friend baby being born. Injury accident on bridge. NOOO! I hope I don't miss it.  ,0
"@solidsmack  Sigh... oh well, when you are done, let me know so I can just copy it all for my page ",4
is off to get sushi and watch 17 again again with bestie Krissy! ,4
@trib you know that there are ppl who do ironing at something like $20 a basket dont you ,4
Im in love with twitter now ,4
What has happened to #indiavotes ?? It's showing last update as 13 mins ago and before that 6 hrs ago. ,0
@__earth This is true. ,4
@AKGovSarahPalin I'll be there. I'm so excited to meet you at the reception. ,4
"So, I spent the day outside and I still glow in the dark. I've seen corpses with more color than me ",0
Ooo haven't checked Kerio for about a day and dreading responding to all those messages ,0
wants to get it fix right away.  http://plurk.com/p/ozp00,0
"The Museum of Curiosity is maybe my new favourite BBC show, but it's almost over for the season.  Bo! http://tinyurl.com/nlwpx7",0
"@GuyClapperton There's a good chance they told me too.  (On which topic, saw newspaper billboard shouting about local 'grammer' school.",0
@Artieka nope! Not at all. ,0
Matt time. Just what I needed. ,4
Dammit Fatal Frame ain't coming to Europe ,0
No babysitter tonight. Date night cancelled ,0
"Finally decided for Twitterrific! In my opinion the best Twitterapp! Still writin' Soo tired! Wanna go 2 bed, but i cant ",0
"@sdecroo poor girl, i've had half a pot and triple shot latte already. would be going through dt if i didn't. hang tough ",4
@mjmichael haha can't watching neighbours. ,4
@dearhummingbird nooooo  Every time I thought you did and now you actually did lol!,0
belly is very round ,4
pentecost sunday. my heart is aflame. ,4
"Sis is back, enjoying some nice cheese, french sausage and big olives ",4
@AgenceTalent This I like ,4
catching up on tivo and doing some homework :/ im soo done with school right now.. and finals are coming up too! fun fun ,0
Watching TV. Viking soln not yet for me ,0
goodnight to all. ,4
My head hurts ,0
Sipping on my Hot Chocolate and Talking on MSN ^^ Thinking of Mahlet &lt;3 And Trying to find a private server to play WoW On with Jordan ,4
I love TMZ!!!!! You guys rock! ,4
Almost a blackberry owner  lol i'm a Dork,4
try to understand twitter ,0
 gnite/gmornin @TheRealNobody,4
is excited ,4
Is it home time yet. Dead now. Woe. Nothing to do ,0
IS HOME AND GOING TO SLEEP IN HER OWN BED TONIGHT!  I MISS YOU ALL ALREADY! &lt;3,4
having an amazing day! so far so good ya'll ,4
I'm like So bored and I have no one to talk to  I think I am going to go on youtube and watch random music video's maybe that will amu ...,0
I got some crazzzy new stuff coming  Just hung out with @taylormonet23! You'll get to see all that and a bag of chips soon  Goodnight!,4
@ViaLuxe It is quite a time piece! To me the Big Pilot is a classic watch that IWC will always be famous for.  I'm glad I got one! ,4
"@jnbeck just followed @rjowen, one more to go ",4
@raquelaraquela  tweet tweet,4
theirs a hole in my foot. Ouch.  http://twitpic.com/6qlmy,0
@trent_reznor ...hahah yes! i love your genuine blunt attitude! rock tha house tonight sir! ,4
http://twitpic.com/6qfr2 - Dj Mia just got on the tables at highlands! My crush for her just quadrupled. ,4
"Bizarro is just Superman: Ride of Steel? WTF I THOUGHT IT WAS A NEW COASTER oh well I'm still going on it this summer again, anyway ",0
celebrating with my mommy ,4
@iamjonathancook  My Name Is Brittany and I'm Currently Listening To that Song. ,4
"@zachsearle Wow, you're lame sometimes. BTW - Can't wait for BBQ Dayz ",4
Today was a sad day. ,0
@MissMIsanchez ummm they're to protect you and the homies from wierdos ,4
joined twitter ,4
Congrats to Eric and Margarita  yay,4
"@LindytheCav How did your mommy help you stop barking? My mommy has tried lots of stuff, but I'm still sad when she leaves ",0
My arm is still throbbing it feels like its about 2 blow up sorry 4 the pic no shows Twitter was tripping n wouldn't let me send pics ,0
@TMoney291 its super nice over this way....might have to bust the shorts out ,4
"@OC909 i dont like my house phone!!! its like wherever i stay at, i'll never get the chance to sit down and have a nice convo with you ",0
is finally done with the video.. and wow one more day til graduation! ,0
@robinrimbaud Likewise! I'm sure we'll all be swapping tips over the next six months ... very exciting stuff ,4
@tommcfly a riddle? who will wet herself if you reply? not really a riddle.. but yeah  x,4
"Crap, my 13+ year old email address just got closed. ",0
Watching the Army Wives season premier...man this seriously makes me miss WA and all of the girls I could truly call my friends! ,0
"@alexis919 I can't watch movies like that, well it depends. I like cartoons! ",4
@melodes Holy sheet! That's funny/rediculous/very interesting but possibly not - what's the question or whatever? Would love to read! ,4
So the fever is back  still lying in bed! Got the box set of heroes season 1 (yeah I'm late) got all day 2 C what the hype is about lol,0
"Hey Dubbo RSL turkey roast circa 1995. Know it's been a while, just wanted to let you know I still think about you from time to time ",4
@BrokenSword thank you ,4
IM SO HAPPY TODAY! ,4
im signing out now. going to read some materials. ,0
EVERYONE! Watch me and annette's new youtube video and vote for MEGAN FOX! ,4
Heading home ,4
@xXmIxEdMoDeLXx actions speak louder than words boo ,4
"@vincenthuunt, check out the handiwork at 16 seconds  http://bit.ly/14Saj1",4
@billyraycyrus I'm going there for college next year ! But going for orientation today from LA ,4
spending the weekend with heidi in bg. ,4
Nyquil coma time again! ,0
Pak lost big time..  .. Hope they do better against India!,0
"@ITSRPATTINSON twitter shut down for maintenance, sorry. time difference here, so hope to catch u next time. ",4
@caitliness The rest of the night was fantastic fun! The Love Buckles rocked with @Aaron_Perkins going particularly rock-star ,4
"@murray1134  If I wasn't home today, I'd never have gotten my answers in.",0
this is far too early to be going to work! i want to be back in bed ,0
@psam Thanks for the kind comment.. ,4
@TwiFans i've noticed...makes me really happy ,4
The Royal Ballet's Marianela Nunez and Carlos Acosta doing La Fille mal Gardee is really good. I loved it ,4
Busy dealing with Flavia's dance workshop pics. No time for painting kitchen walls with anti-condensation paint - again! ,0
"@BSnasty If you drink a gallon of coffee, I hope your heart explodes.  Love you boo.",4
@carolineloves I like how you say &quot;sometimes it's good.&quot; Haha. ,4
Wishing I was still in GREECE ,0
@fsutoby ah... they have my fav deli over there. Jasons Deli. SUch good food. ,4
Actually woke up at a decent hour and went walking with jessica ,4
oo darn only pizza tonight ,0
I have nothing to do tonight ,0
I want my laptop back!!! I hope I don't loose all my files! ,0
"Got picked up early from school, then i ate Cypress Bests! ",4
@bobbyedner hahaha tight!! Bid on drews boxers? LOL.. Have fun at the gym n movies if you go ,4
@danithea desflakitado!! ,0
@chemgk I hope it's a really great one for you ,4
I'm lovin this movie ,4
officailly first aid certifies  new jonas brothers music video &lt;3 http://bit.ly/2a60zL,4
i hate this day more than everything .. i miss you so much my lil princess  RIP - Terra,0
@PHPsycho Wahoo! Thanks. I'm in ,4
@elainevyap why? what happened? ,0
"Man, it's 95 degrees outside! Think I'll be out by the pool for most of the rest of the day  Change my complexion JUST a bit...",4
"No way, just hit 2000 followers. Who woulda thunk it! ",4
Just finished her boyfriend after 8 months and 17 days ,0
I feel cheated.  Now I wanna work on Girl &amp; Her Yak story to spite the Sandman's shortcomings but I have piles of work to do. CALAMITY!,0
@moniQnaKcy: to indian restaurant. temen2ku mau nyobain yg beda ini. and it's not bad ,4
Really? 5:00 AM? Really Rune Factory? Really? ,0
on my way to work. allergies are taking over me right now ,0
"@LisaSabinWilson So, what will your new book be like? ",4
supersystem....is wondeful ,4
@ItsDNZLA &quot;ForteV4&quot; - What is that thing?   lol,0
